  -1.000000000000E+01   -1.209721721967E-02   -1.000000000000E+01
  -1.000000000000E+01   -1.326613195028E-02   -9.900000000000E+00
  -1.000000000000E+01   -1.455900893839E-02   -9.800000000000E+00
  -1.000000000000E+01   -1.598893783621E-02   -9.700000000000E+00
  -1.000000000000E+01   -1.757468796084E-02   -9.600000000000E+00
  -1.000000000000E+01   -1.933735054271E-02   -9.500000000000E+00
  -1.000000000000E+01   -2.129667374193E-02   -9.400000000000E+00
  -1.000000000000E+01   -2.346738008404E-02   -9.300000000000E+00
  -1.000000000000E+01   -2.585575174466E-02   -9.200000000000E+00
  -1.000000000000E+01   -2.845674277529E-02   -9.100000000000E+00
  -1.000000000000E+01   -3.125183172236E-02   -9.000000000000E+00
  -1.000000000000E+01   -3.420776748720E-02   -8.900000000000E+00
  -1.000000000000E+01   -3.727629116327E-02   -8.800000000000E+00
  -1.000000000000E+01   -4.039484304919E-02   -8.700000000000E+00
  -1.000000000000E+01   -4.348819323515E-02   -8.600000000000E+00
  -1.000000000000E+01   -4.647087180267E-02   -8.500000000000E+00
  -1.000000000000E+01   -4.925022552777E-02   -8.400000000000E+00
  -1.000000000000E+01   -5.172989545751E-02   -8.300000000000E+00
  -1.000000000000E+01   -5.381349565418E-02   -8.200000000000E+00
  -1.000000000000E+01   -5.540827785234E-02   -8.100000000000E+00
  -1.000000000000E+01   -5.642858814155E-02   -8.000000000000E+00
  -1.000000000000E+01   -5.679895696037E-02   -7.900000000000E+00
  -1.000000000000E+01   -5.645670837940E-02   -7.800000000000E+00
  -1.000000000000E+01   -5.535402383648E-02   -7.700000000000E+00
  -1.000000000000E+01   -5.345944389633E-02   -7.600000000000E+00
  -1.000000000000E+01   -5.075883424688E-02   -7.500000000000E+00
  -1.000000000000E+01   -4.725587479003E-02   -7.400000000000E+00
  -1.000000000000E+01   -4.297215029378E-02   -7.300000000000E+00
  -1.000000000000E+01   -3.794692609402E-02   -7.200000000000E+00
  -1.000000000000E+01   -3.223668287021E-02   -7.100000000000E+00
  -1.000000000000E+01   -2.591446232545E-02   -7.000000000000E+00
  -1.000000000000E+01   -1.906904393730E-02   -6.900000000000E+00
  -1.000000000000E+01   -1.180393625758E-02   -6.800000000000E+00
  -1.000000000000E+01   -4.236129734750E-03   -6.700000000000E+00
  -1.000000000000E+01    3.505472841378E-03   -6.600000000000E+00
  -1.000000000000E+01    1.128205228974E-02   -6.500000000000E+00
  -1.000000000000E+01    1.894740450267E-02   -6.400000000000E+00
  -1.000000000000E+01    2.635110373498E-02   -6.300000000000E+00
  -1.000000000000E+01    3.334236214477E-02   -6.200000000000E+00
  -1.000000000000E+01    3.977459986808E-02   -6.100000000000E+00
  -1.000000000000E+01    4.551067433870E-02   -6.000000000000E+00
  -1.000000000000E+01    5.042864130454E-02   -5.900000000000E+00
  -1.000000000000E+01    5.442783936010E-02   -5.800000000000E+00
  -1.000000000000E+01    5.743501223857E-02   -5.700000000000E+00
  -1.000000000000E+01    5.941011651254E-02   -5.600000000000E+00
  -1.000000000000E+01    6.035141447856E-02   -5.500000000000E+00
  -1.000000000000E+01    6.029942968851E-02   -5.400000000000E+00
  -1.000000000000E+01    5.933935110202E-02   -5.300000000000E+00
  -1.000000000000E+01    5.760151427265E-02   -5.200000000000E+00
  -1.000000000000E+01    5.525966485810E-02   -5.100000000000E+00
  -1.000000000000E+01    5.252681874340E-02   -5.000000000000E+00
  -1.000000000000E+01    4.964866902135E-02   -4.900000000000E+00
  -1.000000000000E+01    4.689464519680E-02   -4.800000000000E+00
  -1.000000000000E+01    4.454689430234E-02   -4.700000000000E+00
  -1.000000000000E+01    4.288761563894E-02   -4.600000000000E+00
  -1.000000000000E+01    4.218532837564E-02   -4.500000000000E+00
  -1.000000000000E+01    4.268077224473E-02   -4.400000000000E+00
  -1.000000000000E+01    4.457322518289E-02   -4.300000000000E+00
  -1.000000000000E+01    4.800805917231E-02   -4.200000000000E+00
  -1.000000000000E+01    5.306634074885E-02   -4.100000000000E+00
  -1.000000000000E+01    5.975721313809E-02   -4.000000000000E+00
  -1.000000000000E+01    6.801367405650E-02   -3.900000000000E+00
  -1.000000000000E+01    7.769219210708E-02   -3.800000000000E+00
  -1.000000000000E+01    8.857639438028E-02   -3.700000000000E+00
  -1.000000000000E+01    1.003848205773E-01   -3.600000000000E+00
  -1.000000000000E+01    1.127824894555E-01   -3.500000000000E+00
  -1.000000000000E+01    1.253957779603E-01   -3.400000000000E+00
  -1.000000000000E+01    1.378298888087E-01   -3.300000000000E+00
  -1.000000000000E+01    1.496879945265E-01   -3.200000000000E+00
  -1.000000000000E+01    1.605910091043E-01   -3.100000000000E+00
  -1.000000000000E+01    1.701968636256E-01   -3.000000000000E+00
  -1.000000000000E+01    1.782181566335E-01   -2.900000000000E+00
  -1.000000000000E+01    1.844371163472E-01   -2.800000000000E+00
  -1.000000000000E+01    1.887169479480E-01   -2.700000000000E+00
  -1.000000000000E+01    1.910088380344E-01   -2.600000000000E+00
